episode,stage,reward,avg_reward,MSE,timeframe,steps,close distance,near_miss,epsilon,progress_pct,success_rate,Buffer,time_ms,streak,reached_finish,min_R2,min_R1,min_F,min_L1,min_L2,min_SR,min_SL,min_ttc,avg_ttc
621,1,17.8967,2.0923,0.150,850,2242,61,171,0.289,100,1.93,19866,850.09,1,1,20.000(25.000%)(0.000m),32.000(32.000%)(1.286m),40.000(40.000%)(2.143m),46.000(46.000%)(2.786m),23.480(29.350%)(0.373m),18.000(45.000%)(0.857m),16.639(41.599%)(0.711m),575.029,4372.103
622,1,0.0092,2.0430,0.151,342,851,113,21,0.288,75,1.93,19901,362.29,0,0,12.719(15.899%)(0.000m),26.828(26.828%)(0.732m),35.000(35.000%)(1.607m),32.000(32.000%)(1.286m),31.000(38.750%)(1.179m),9.672(24.179%)(0.000m),40.000(100.000%)(3.214m),833.599,5451.572
623,1,-0.7149,2.0838,0.155,524,1413,88,104,0.288,90,1.93,19954,531.78,0,0,20.043(25.054%)(0.005m),34.000(34.000%)(1.500m),30.000(30.000%)(1.071m),17.000(17.000%)(0.000m),11.000(13.750%)(0.000m),14.135(35.336%)(0.443m),24.000(60.000%)(1.500m),459.628,4870.171
624,1,2.6796,2.0666,0.160,462,1189,141,30,0.287,85,1.92,20001,490.21,0,0,16.796(20.995%)(0.000m),35.552(35.552%)(1.666m),40.000(40.000%)(2.143m),36.000(36.000%)(1.714m),29.000(36.250%)(0.964m),11.813(29.532%)(0.194m),22.000(55.000%)(1.286m),588.325,4806.976
625,1,1.1967,2.0536,0.143,248,650,14,0,0.287,70,1.92,20026,258.43,0,0,12.217(15.271%)(0.000m),24.522(24.522%)(0.485m),61.000(61.000%)(4.393m),50.000(50.000%)(3.214m),40.000(50.000%)(2.143m),9.777(24.444%)(0.000m),40.000(100.000%)(3.214m),1246.030,5255.067
626,1,0.4978,2.1040,0.158,394,1052,84,0,0.286,85,1.92,20066,438.70,0,0,34.000(42.500%)(1.500m),55.000(55.000%)(3.750m),64.000(64.000%)(4.714m),28.445(28.445%)(0.905m),13.163(16.453%)(0.000m),29.000(72.500%)(2.036m),9.752(24.380%)(0.000m),1506.245,5130.309
627,1,16.3015,2.4399,0.155,767,2062,153,77,0.286,100,2.07,20143,837.56,1,1,22.000(27.500%)(0.214m),43.000(43.000%)(2.464m),52.000(52.000%)(3.429m),46.300(46.300%)(2.818m),22.844(28.555%)(0.305m),16.000(40.000%)(0.643m),16.188(40.470%)(0.663m),882.355,4745.457
628,1,1.3363,2.3420,0.167,389,1015,82,25,0.285,80,2.07,20182,392.55,0,0,30.000(37.500%)(1.071m),35.000(35.000%)(1.607m),47.000(47.000%)(2.893m),26.888(26.888%)(0.738m),12.805(16.007%)(0.000m),23.000(57.500%)(1.393m),9.863(24.659%)(0.000m),734.532,4757.366
629,1,3.7502,2.1064,0.149,425,1176,138,32,0.284,90,2.07,20225,450.10,0,0,28.000(35.000%)(0.857m),26.000(26.000%)(0.643m),28.000(28.000%)(0.857m),23.144(23.144%)(0.337m),12.013(15.016%)(0.000m),26.000(65.000%)(1.714m),9.817(24.542%)(0.000m),153.243,3656.319
630,1,24.7398,2.5972,0.154,954,2464,109,57,0.284,100,2.22,20321,1073.76,1,1,21.426(26.783%)(0.153m),44.752(44.752%)(2.652m),77.000(77.000%)(6.107m),61.000(61.000%)(4.393m),33.000(41.250%)(1.393m),15.164(37.911%)(0.553m),17.000(42.500%)(0.750m),1982.010,7263.887
631,1,3.1675,2.6463,0.142,386,967,58,18,0.283,80,2.22,20360,470.39,0,0,31.000(38.750%)(1.179m),40.000(40.000%)(2.143m),50.000(50.000%)(3.214m),28.543(28.543%)(0.915m),13.330(16.663%)(0.000m),40.000(100.000%)(3.214m),9.620(24.050%)(0.000m),1341.721,5861.460
632,1,0.7262,2.6842,0.152,666,1760,145,110,0.283,95,2.22,20427,734.83,0,0,24.000(30.000%)(0.429m),33.000(33.000%)(1.393m),47.000(47.000%)(2.893m),31.860(31.860%)(1.271m),14.799(18.498%)(0.000m),11.000(27.500%)(0.107m),10.368(25.919%)(0.039m),487.743,4444.792
633,1,-1.4354,2.7106,0.155,551,1444,169,17,0.282,90,2.21,20483,582.63,0,0,17.446(21.808%)(0.000m),37.068(37.068%)(1.829m),19.476(19.476%)(0.000m),12.911(12.911%)(0.000m),9.214(11.518%)(0.000m),12.257(30.643%)(0.242m),11.963(29.907%)(0.210m),623.095,3778.451
634,1,-0.8426,2.6769,0.152,364,900,89,3,0.282,75,2.21,20520,380.64,0,0,13.422(16.777%)(0.000m),29.458(29.458%)(1.013m),45.000(45.000%)(2.679m),38.000(38.000%)(1.929m),34.000(42.500%)(1.500m),9.686(24.215%)(0.000m),40.000(100.000%)(3.214m),1218.338,6284.119
635,1,1.4856,2.6556,0.163,488,1323,144,15,0.281,90,2.20,20569,491.15,0,0,30.276(37.845%)(1.101m),22.000(22.000%)(0.214m),20.000(20.000%)(0.000m),20.000(20.000%)(0.000m),18.009(22.512%)(0.000m),27.450(68.624%)(1.870m),12.657(31.643%)(0.285m),0.000,4037.148
636,1,-1.8893,2.6928,0.154,271,709,19,24,0.280,75,2.20,20597,288.67,0,0,10.666(13.332%)(0.000m),17.473(17.473%)(0.000m),33.756(33.756%)(1.474m),39.000(39.000%)(2.036m),27.000(33.750%)(0.750m),10.666(26.664%)(0.071m),40.000(100.000%)(3.214m),1033.035,5332.460
637,1,1.2911,2.2901,0.175,679,1734,116,52,0.280,95,2.20,20665,720.57,0,0,18.118(22.647%)(0.000m),38.188(38.188%)(1.949m),45.000(45.000%)(2.679m),21.000(21.000%)(0.107m),24.000(30.000%)(0.429m),12.765(31.913%)(0.296m),23.000(57.500%)(1.393m),0.000,5146.125
638,1,3.9719,2.1041,0.165,500,1352,39,18,0.279,90,2.19,20715,562.02,0,0,21.164(26.455%)(0.125m),26.000(26.000%)(0.643m),20.000(20.000%)(0.000m),20.000(20.000%)(0.000m),23.800(29.750%)(0.407m),21.164(52.910%)(1.196m),16.879(42.198%)(0.737m),0.000,4465.331
639,1,14.6348,2.4355,0.161,580,1662,22,45,0.279,100,2.35,20773,633.80,1,1,38.000(47.500%)(1.929m),47.000(47.000%)(2.893m),53.000(53.000%)(3.536m),49.858(49.858%)(3.199m),24.952(31.190%)(0.531m),18.000(45.000%)(0.857m),17.712(44.280%)(0.826m),1071.020,4401.544
640,1,2.4946,2.5284,0.169,611,1592,90,98,0.278,95,2.34,20835,689.74,0,0,13.892(17.365%)(0.000m),21.000(21.000%)(0.107m),48.000(48.000%)(3.000m),35.000(35.000%)(1.607m),23.000(28.750%)(0.321m),9.739(24.349%)(0.000m),20.000(50.000%)(1.071m),946.031,5325.373
641,1,1.6439,2.5420,0.162,480,1295,243,10,0.278,90,2.34,20883,495.22,0,0,29.000(36.250%)(0.964m),26.000(26.000%)(0.643m),29.000(29.000%)(0.964m),20.184(20.184%)(0.020m),11.136(13.919%)(0.000m),29.000(72.500%)(2.036m),9.850(24.625%)(0.000m),227.485,4242.814
642,1,15.6992,2.7631,0.162,838,2218,154,110,0.277,100,2.49,20967,939.26,1,1,30.000(37.500%)(1.071m),42.000(42.000%)(2.357m),49.000(49.000%)(3.107m),40.400(40.400%)(2.186m),19.140(23.925%)(0.000m),14.000(35.000%)(0.429m),13.482(33.705%)(0.373m),960.245,4729.082
643,1,3.2900,2.8930,0.146,418,1094,49,26,0.277,85,2.49,21009,486.24,0,0,39.000(48.750%)(2.036m),53.000(53.000%)(3.536m),58.000(58.000%)(4.071m),36.091(36.091%)(1.724m),17.069(21.336%)(0.000m),19.000(47.500%)(0.964m),12.009(30.022%)(0.215m),2157.284,5158.032
644,1,-1.3895,2.8750,0.153,640,1654,226,52,0.276,90,2.48,21073,718.41,0,0,17.461(21.826%)(0.000m),36.000(36.000%)(1.714m),26.000(26.000%)(0.643m),22.000(22.000%)(0.214m),22.000(27.500%)(0.214m),12.307(30.767%)(0.247m),16.299(40.748%)(0.675m),0.000,4009.534
645,1,1.8865,2.9268,0.174,350,884,56,21,0.275,75,2.48,21108,386.79,0,0,30.000(37.500%)(1.071m),39.000(39.000%)(2.036m),49.000(49.000%)(3.107m),20.459(20.459%)(0.049m),11.287(14.109%)(0.000m),40.000(100.000%)(3.214m),9.984(24.960%)(0.000m),882.056,5727.454
646,1,0.3777,2.8906,0.169,315,782,43,0,0.275,75,2.48,21140,354.95,0,0,43.000(53.750%)(2.464m),45.000(45.000%)(2.679m),40.377(40.377%)(2.183m),18.926(18.926%)(0.000m),11.016(13.770%)(0.000m),40.000(100.000%)(3.214m),10.362(25.905%)(0.039m),2154.919,6177.294
647,1,18.6245,3.1214,0.157,907,2365,215,50,0.274,100,2.63,21231,1023.64,1,1,18.804(23.504%)(0.000m),39.658(39.658%)(2.106m),45.000(45.000%)(2.679m),39.000(39.000%)(2.036m),34.000(42.500%)(1.500m),13.246(33.114%)(0.348m),19.000(47.500%)(0.964m),1161.295,5423.005
648,1,0.3313,3.0469,0.161,362,965,17,56,0.274,80,2.62,21268,386.12,0,0,27.000(33.750%)(0.750m),46.000(46.000%)(2.786m),59.000(59.000%)(4.179m),27.332(27.332%)(0.786m),12.889(16.111%)(0.000m),19.000(47.500%)(0.964m),9.801(24.502%)(0.000m),1960.645,5597.377
649,1,2.5457,3.0459,0.145,329,839,73,17,0.273,75,2.62,21301,377.59,0,0,29.000(36.250%)(0.964m),40.000(40.000%)(2.143m),32.762(32.762%)(1.367m),16.959(16.959%)(0.000m),10.351(12.939%)(0.000m),40.000(100.000%)(3.214m),10.351(25.879%)(0.038m),814.389,4546.712
650,1,3.4985,3.1655,0.145,441,1225,134,9,0.273,90,2.62,21346,520.89,0,0,36.000(45.000%)(1.714m),21.000(21.000%)(0.107m),20.000(20.000%)(0.000m),46.968(46.968%)(2.889m),23.037(28.796%)(0.325m),27.000(67.500%)(1.821m),16.287(40.718%)(0.674m),614.903,4032.085
651,1,-0.2300,3.0951,0.157,531,1420,89,64,0.272,90,2.61,21400,595.18,0,0,19.000(23.750%)(0.000m),21.000(21.000%)(0.107m),45.000(45.000%)(2.679m),28.000(28.000%)(0.857m),17.337(21.672%)(0.000m),28.000(70.000%)(1.929m),12.160(30.400%)(0.231m),244.104,3874.241
652,1,1.4841,3.1416,0.151,517,1386,135,22,0.272,90,2.61,21452,584.95,0,0,21.675(27.093%)(0.179m),20.000(20.000%)(0.000m),20.000(20.000%)(0.000m),22.000(22.000%)(0.214m),26.723(33.404%)(0.720m),15.312(38.279%)(0.569m),24.528(61.321%)(1.557m),0.000,4684.282
653,1,3.8522,2.8044,0.172,583,1566,53,34,0.271,95,2.60,21511,682.18,0,0,27.879(34.849%)(0.844m),57.814(57.814%)(4.052m),47.000(47.000%)(2.893m),37.000(37.000%)(1.821m),12.000(15.000%)(0.000m),19.870(49.674%)(1.057m),11.000(27.500%)(0.107m),586.841,3996.940
654,1,-4.3155,2.7078,0.169,149,372,18,0,0.271,55,2.60,21526,179.88,0,0,11.544(14.429%)(0.000m),20.924(20.924%)(0.099m),50.924(50.924%)(3.313m),100.000(100.000%)(8.571m),67.684(84.605%)(5.109m),10.211(25.527%)(0.023m),40.000(100.000%)(3.214m),5765.116,10990.618
655,1,1.6296,2.6883,0.158,370,924,99,12,0.270,80,2.60,21563,400.89,0,0,33.000(41.250%)(1.393m),36.000(36.000%)(1.714m),39.000(39.000%)(2.036m),26.081(26.081%)(0.652m),12.615(15.769%)(0.000m),40.000(100.000%)(3.214m),9.842(24.606%)(0.000m),838.096,5466.065
656,1,-2.4119,2.6408,0.165,622,1604,227,14,0.269,90,2.59,21626,692.77,0,0,17.475(21.844%)(0.000m),32.000(32.000%)(1.286m),36.000(36.000%)(1.714m),21.652(21.652%)(0.177m),11.669(14.586%)(0.000m),12.285(30.713%)(0.245m),10.069(25.173%)(0.007m),1089.168,4539.327
657,1,-1.9806,2.5976,0.153,477,1268,188,57,0.269,90,2.59,21674,493.56,0,0,30.000(37.500%)(1.071m),36.000(36.000%)(1.714m),45.000(45.000%)(2.679m),28.757(28.757%)(0.938m),13.456(16.819%)(0.000m),19.000(47.500%)(0.964m),9.612(24.030%)(0.000m),841.155,3721.117
658,1,16.9926,2.9109,0.168,680,1872,82,56,0.268,100,2.74,21742,751.36,1,1,29.000(36.250%)(0.964m),45.000(45.000%)(2.679m),56.000(56.000%)(3.857m),38.749(38.749%)(2.009m),18.151(22.689%)(0.000m),21.000(52.500%)(1.179m),12.738(31.846%)(0.293m),597.970,3868.814
659,1,5.9704,2.9921,0.164,595,1621,0,24,0.268,95,2.73,21802,641.68,0,0,32.000(40.000%)(1.286m),46.000(46.000%)(2.786m),62.000(62.000%)(4.500m),48.000(48.000%)(3.000m),24.760(30.949%)(0.510m),19.000(47.500%)(0.964m),17.553(43.883%)(0.809m),554.971,4952.870
660,1,5.1901,3.0738,0.168,648,1724,44,105,0.267,95,2.73,21867,739.96,0,0,27.000(33.750%)(0.750m),43.000(43.000%)(2.464m),55.000(55.000%)(3.750m),42.521(42.521%)(2.413m),20.077(25.096%)(0.008m),22.000(55.000%)(1.286m),10.000(25.000%)(0.000m),820.447,3966.008
661,1,0.7366,3.0806,0.167,566,1488,165,34,0.267,90,2.72,21924,623.13,0,0,9.377(11.721%)(0.000m),12.066(12.066%)(0.000m),16.464(16.464%)(0.000m),29.017(29.017%)(0.966m),17.173(21.466%)(0.000m),14.900(37.249%)(0.525m),12.086(30.215%)(0.223m),664.622,4034.569
662,1,3.3772,3.1754,0.166,338,871,31,15,0.266,80,2.72,21958,361.57,0,0,29.000(36.250%)(0.964m),46.000(46.000%)(2.786m),57.000(57.000%)(3.964m),29.359(29.359%)(1.003m),13.564(16.955%)(0.000m),40.000(100.000%)(3.214m),9.588(23.969%)(0.000m),1396.117,5260.602
663,1,14.3382,3.3952,0.163,676,1868,82,72,0.266,100,2.87,22026,749.34,1,1,29.000(36.250%)(0.964m),70.000(70.000%)(5.357m),68.000(68.000%)(5.143m),39.376(39.376%)(2.076m),19.218(24.022%)(0.000m),21.000(52.500%)(1.179m),13.576(33.940%)(0.383m),536.850,5725.927
664,1,15.9252,3.8214,0.167,870,2284,160,151,0.265,100,3.01,22113,999.57,2,1,19.326(24.157%)(0.000m),40.859(40.859%)(2.235m),51.000(51.000%)(3.321m),44.000(44.000%)(2.571m),31.000(38.750%)(1.179m),13.596(33.990%)(0.385m),12.000(30.000%)(0.214m),1039.076,3821.830
665,1,3.5855,3.9044,0.165,445,1180,82,0,0.265,85,3.01,22158,468.87,0,0,37.000(46.250%)(1.821m),53.000(53.000%)(3.536m),62.000(62.000%)(4.500m),23.174(23.174%)(0.340m),12.029(15.036%)(0.000m),27.000(67.500%)(1.821m),9.998(24.995%)(0.000m),1512.438,5112.985
666,1,-2.0588,3.9366,0.152,334,840,54,8,0.264,75,3.00,22192,384.78,0,0,32.000(40.000%)(1.286m),39.000(39.000%)(2.036m),39.634(39.634%)(2.104m),18.991(18.991%)(0.000m),11.164(13.955%)(0.000m),40.000(100.000%)(3.214m),10.631(26.577%)(0.068m),860.998,5310.683
667,1,9.9183,4.0743,0.152,1044,2661,113,197,0.264,100,3.15,22297,1211.60,1,1,23.790(29.738%)(0.406m),45.000(45.000%)(2.679m),42.000(42.000%)(2.357m),37.000(37.000%)(1.821m),29.000(36.250%)(0.964m),16.893(42.233%)(0.739m),15.000(37.500%)(0.536m),1362.145,4935.490
668,1,1.5943,4.1353,0.154,467,1271,174,24,0.263,90,3.14,22344,492.45,0,0,33.000(41.250%)(1.393m),35.000(35.000%)(1.607m),23.000(23.000%)(0.321m),20.000(20.000%)(0.000m),18.544(23.180%)(0.000m),25.000(62.500%)(1.607m),13.044(32.611%)(0.326m),0.000,3643.757
669,1,1.1911,4.2388,0.157,336,842,61,13,0.263,75,3.14,22378,396.50,0,0,12.285(15.357%)(0.000m),23.985(23.985%)(0.427m),50.000(50.000%)(3.214m),37.000(37.000%)(1.821m),32.000(40.000%)(1.286m),10.084(25.210%)(0.009m),40.000(100.000%)(3.214m),837.716,5816.945
670,1,-0.7692,4.2365,0.154,665,1727,190,96,0.262,95,3.13,22445,703.29,0,0,18.450(23.063%)(0.000m),28.000(28.000%)(0.857m),31.000(31.000%)(1.179m),27.000(27.000%)(0.750m),13.000(16.250%)(0.000m),13.040(32.601%)(0.326m),17.213(43.032%)(0.773m),279.750,3649.931
671,1,18.3839,4.2462,0.167,899,2346,41,64,0.261,100,3.28,22535,983.84,1,1,27.000(33.750%)(0.750m),34.000(34.000%)(1.500m),55.000(55.000%)(3.750m),41.000(41.000%)(2.250m),20.391(25.488%)(0.042m),22.000(55.000%)(1.286m),14.364(35.911%)(0.468m),847.615,3934.627
672,1,0.3034,4.2521,0.160,558,1434,222,10,0.261,90,3.27,22591,577.55,0,0,12.664(15.830%)(0.000m),26.182(26.182%)(0.662m),44.000(44.000%)(2.571m),40.000(40.000%)(2.143m),31.000(38.750%)(1.179m),9.880(24.701%)(0.000m),28.000(70.000%)(1.929m),1079.540,5200.871
673,1,0.0347,4.2671,0.151,689,1771,309,67,0.260,95,3.27,22660,759.99,0,0,16.099(20.123%)(0.000m),28.000(28.000%)(0.857m),34.000(34.000%)(1.500m),26.000(26.000%)(0.643m),13.000(16.250%)(0.000m),11.312(28.279%)(0.141m),30.000(75.000%)(2.143m),571.483,4138.016
674,1,0.2721,4.2190,0.165,411,1095,142,0,0.260,85,3.26,22702,472.61,0,0,12.716(15.895%)(0.000m),26.289(26.289%)(0.674m),73.750(73.750%)(5.759m),77.000(77.000%)(6.107m),37.000(46.250%)(1.821m),9.921(24.803%)(0.000m),24.000(60.000%)(1.500m),2107.955,7600.693
675,1,0.5069,4.2052,0.150,332,852,76,0,0.259,75,3.26,22736,373.74,0,0,43.000(53.750%)(2.464m),49.000(49.000%)(3.107m),61.000(61.000%)(4.393m),24.477(24.477%)(0.480m),12.194(15.243%)(0.000m),40.000(100.000%)(3.214m),9.759(24.399%)(0.000m),1353.345,6328.825
676,1,0.9154,4.2135,0.150,561,1478,44,71,0.259,90,3.25,22793,594.53,0,0,23.895(29.868%)(0.417m),20.000(20.000%)(0.000m),20.000(20.000%)(0.000m),22.000(22.000%)(0.214m),24.000(30.000%)(0.429m),16.889(42.222%)(0.738m),23.895(59.738%)(1.489m),0.000,4192.160
677,1,-1.4781,3.8579,0.161,521,1404,65,94,0.258,90,3.25,22846,566.28,0,0,12.000(15.000%)(0.000m),18.000(18.000%)(0.000m),33.000(33.000%)(1.393m),41.000(41.000%)(2.250m),22.943(28.679%)(0.315m),20.000(50.000%)(1.071m),16.235(40.586%)(0.668m),601.084,4277.174
678,1,11.8836,4.0689,0.152,704,1928,153,65,0.258,100,3.39,22917,777.20,1,1,25.000(31.250%)(0.536m),42.000(42.000%)(2.357m),58.000(58.000%)(4.071m),38.402(38.402%)(1.972m),18.219(22.774%)(0.000m),18.000(45.000%)(0.857m),12.829(32.073%)(0.303m),668.756,4186.892
679,1,17.3128,4.3401,0.152,809,2151,57,135,0.257,100,3.53,22998,918.48,2,1,24.000(30.000%)(0.429m),40.000(40.000%)(2.143m),61.000(61.000%)(4.393m),41.778(41.778%)(2.333m),19.852(24.815%)(0.000m),18.000(45.000%)(0.857m),14.000(34.999%)(0.429m),1095.773,4029.189
680,1,2.7338,3.9000,0.150,445,1167,128,11,0.257,85,3.53,23043,521.31,0,0,13.159(16.449%)(0.000m),29.565(29.565%)(1.025m),39.000(39.000%)(2.036m),35.000(35.000%)(1.607m),32.000(40.000%)(1.286m),9.623(24.057%)(0.000m),25.000(62.500%)(1.607m),890.133,4527.791
681,1,-1.7175,3.8023,0.165,601,1565,114,32,0.256,90,3.52,23104,684.19,0,0,17.143(21.428%)(0.000m),36.623(36.623%)(1.781m),20.000(20.000%)(0.000m),21.000(21.000%)(0.107m),26.000(32.500%)(0.643m),12.025(30.063%)(0.217m),25.415(63.538%)(1.652m),0.000,5050.727
682,1,20.2025,4.1918,0.168,971,2503,135,194,0.256,100,3.67,23202,1128.73,1,1,20.000(25.000%)(0.000m),32.000(32.000%)(1.286m),40.000(40.000%)(2.143m),43.576(43.576%)(2.526m),20.751(25.938%)(0.080m),21.000(52.500%)(1.179m),14.639(36.597%)(0.497m),302.982,3878.987
683,1,-5.6744,4.1071,0.162,684,1750,292,78,0.255,95,3.66,23271,759.93,0,0,19.108(23.885%)(0.000m),20.000(20.000%)(0.000m),20.000(20.000%)(0.000m),21.000(21.000%)(0.107m),25.273(31.591%)(0.565m),13.484(33.711%)(0.373m),18.772(46.930%)(0.940m),0.000,4298.192
684,1,19.9000,4.5219,0.160,682,1876,35,4,0.255,100,3.80,23340,803.38,1,1,31.000(38.750%)(1.179m),50.000(50.000%)(3.214m),76.000(76.000%)(6.000m),42.414(42.414%)(2.402m),20.022(25.028%)(0.002m),22.000(55.000%)(1.286m),14.088(35.219%)(0.438m),639.549,4792.651
685,1,1.9140,4.5305,0.156,420,1099,62,20,0.254,85,3.80,23382,458.14,0,0,35.000(43.750%)(1.607m),44.000(44.000%)(2.571m),50.000(50.000%)(3.214m),41.383(41.383%)(2.291m),19.579(24.473%)(0.000m),18.000(45.000%)(0.857m),13.783(34.459%)(0.405m),1201.086,5163.113
686,1,14.5835,4.8599,0.165,651,1809,19,106,0.254,100,3.94,23448,716.24,1,1,29.000(36.250%)(0.964m),60.000(60.000%)(4.286m),63.000(63.000%)(4.607m),46.000(46.000%)(2.786m),25.519(31.899%)(0.591m),20.000(50.000%)(1.071m),14.000(35.000%)(0.429m),623.815,3779.455
687,1,2.8136,4.8904,0.156,394,1019,48,22,0.253,80,3.93,23488,422.49,0,0,24.960(31.200%)(0.531m),51.966(51.966%)(3.425m),48.000(48.000%)(3.000m),42.000(42.000%)(2.357m),23.000(28.750%)(0.321m),17.713(44.283%)(0.826m),11.000(27.500%)(0.107m),970.807,5294.531
688,1,0.0783,4.8125,0.161,306,774,89,19,0.253,75,3.92,23519,335.44,0,0,30.000(37.500%)(1.071m),36.000(36.000%)(1.714m),22.501(22.501%)(0.268m),14.280(14.280%)(0.000m),9.867(12.334%)(0.000m),40.000(100.000%)(3.214m),12.021(30.053%)(0.217m),942.859,4928.682
689,1,-4.7979,4.4239,0.156,475,1277,129,115,0.252,90,3.92,23567,504.52,0,0,8.393(10.491%)(0.000m),10.328(10.328%)(0.000m),13.460(13.460%)(0.000m),21.411(21.411%)(0.151m),14.251(17.814%)(0.000m),10.000(25.000%)(0.000m),9.984(24.960%)(0.000m),1613.573,4365.463
690,1,-1.8630,4.3367,0.151,733,1925,207,249,0.252,95,3.91,23641,791.19,0,0,14.000(17.500%)(0.000m),30.000(30.000%)(1.071m),34.000(34.000%)(1.500m),30.000(30.000%)(1.071m),14.100(17.625%)(0.000m),10.000(25.000%)(0.000m),9.865(24.663%)(0.000m),365.723,3859.946
691,1,0.6294,4.3164,0.156,333,836,97,19,0.251,75,3.91,23675,380.94,0,0,29.000(36.250%)(0.964m),33.000(33.000%)(1.393m),17.954(17.954%)(0.000m),12.090(12.090%)(0.000m),8.736(10.919%)(0.000m),40.000(100.000%)(3.214m),11.638(29.095%)(0.175m),540.068,4424.307
692,1,4.9919,4.1023,0.160,455,1190,177,0,0.251,85,3.90,23721,516.43,0,0,36.000(45.000%)(1.714m),40.000(40.000%)(2.143m),43.000(43.000%)(2.464m),26.231(26.231%)(0.668m),12.688(15.860%)(0.000m),28.000(70.000%)(1.929m),9.899(24.747%)(0.000m),1321.615,4931.272
693,1,1.8498,4.0735,0.148,410,1066,79,46,0.250,85,3.90,23762,462.98,0,0,28.000(35.000%)(0.857m),30.000(30.000%)(1.071m),33.056(33.056%)(1.399m),17.111(17.111%)(0.000m),10.444(13.055%)(0.000m),21.000(52.500%)(1.179m),10.444(26.111%)(0.048m),481.812,5282.689
694,1,2.0716,4.1427,0.156,239,627,41,14,0.250,70,3.89,23786,283.08,0,0,23.000(28.750%)(0.321m),21.000(21.000%)(0.107m),29.000(29.000%)(0.964m),89.823(89.823%)(7.481m),48.986(61.232%)(3.106m),40.000(100.000%)(3.214m),40.000(100.000%)(3.214m),0.000,3699.761
695,1,12.2878,4.3507,0.155,1124,2844,324,171,0.249,100,4.03,23899,1346.95,1,1,17.627(22.034%)(0.000m),32.000(32.000%)(1.286m),35.000(35.000%)(1.607m),32.000(32.000%)(1.286m),18.000(22.500%)(0.000m),12.403(31.006%)(0.257m),13.000(32.500%)(0.321m),682.406,4107.939
696,1,-2.4792,4.2936,0.149,532,1421,130,38,0.249,90,4.02,23953,600.95,0,0,14.478(18.098%)(0.000m),26.243(26.243%)(0.669m),20.000(20.000%)(0.000m),20.000(20.000%)(0.000m),18.343(22.929%)(0.000m),12.807(32.016%)(0.301m),12.918(32.295%)(0.313m),0.000,3850.853
697,1,9.7686,4.1165,0.154,785,2104,90,20,0.248,100,4.16,24032,873.25,1,1,18.757(23.446%)(0.000m),39.605(39.605%)(2.101m),48.000(48.000%)(3.000m),36.000(36.000%)(1.714m),30.000(37.500%)(1.071m),13.210(33.026%)(0.344m),22.000(55.000%)(1.286m),526.202,4899.434
698,1,8.8422,4.2867,0.149,1033,2640,288,196,0.248,100,4.30,24136,1115.42,2,1,16.017(20.022%)(0.000m),34.155(34.155%)(1.517m),40.000(40.000%)(2.143m),48.000(48.000%)(3.000m),26.000(32.500%)(0.643m),11.251(28.126%)(0.134m),21.000(52.500%)(1.179m),1276.372,6002.925
699,1,12.7104,4.4900,0.155,820,2184,148,239,0.247,100,4.43,24218,894.83,3,1,18.000(22.500%)(0.000m),30.000(30.000%)(1.071m),54.000(54.000%)(3.643m),34.000(34.000%)(1.500m),16.000(20.000%)(0.000m),13.000(32.500%)(0.321m),11.547(28.869%)(0.166m),770.471,3914.068
700,1,10.8869,4.6377,0.161,709,1938,78,144,0.247,100,4.57,24289,776.23,4,1,25.000(31.250%)(0.536m),34.000(34.000%)(1.500m),50.000(50.000%)(3.214m),37.199(37.199%)(1.843m),17.382(21.728%)(0.000m),18.000(45.000%)(0.857m),12.195(30.487%)(0.235m),367.699,4354.042
701,1,3.1773,4.7059,0.179,468,1273,110,19,0.246,90,4.56,24336,532.42,0,0,33.000(41.250%)(1.393m),52.000(52.000%)(3.429m),25.000(25.000%)(0.536m),20.000(20.000%)(0.000m),18.026(22.533%)(0.000m),25.000(62.500%)(1.607m),12.654(31.635%)(0.284m),0.000,4259.408
702,1,20.5742,5.0877,0.159,902,2351,185,70,0.246,100,4.70,24427,1040.17,1,1,16.824(21.030%)(0.000m),35.748(35.748%)(1.687m),57.000(57.000%)(3.964m),37.000(37.000%)(1.821m),28.000(35.000%)(0.857m),11.827(29.567%)(0.196m),21.000(52.500%)(1.179m),922.632,4524.720
703,1,2.3344,5.0573,0.144,358,960,79,30,0.245,80,4.69,24463,407.47,0,0,28.000(35.000%)(0.857m),37.000(37.000%)(1.821m),45.000(45.000%)(2.679m),21.373(21.373%)(0.147m),11.519(14.398%)(0.000m),23.000(57.500%)(1.393m),9.939(24.849%)(0.000m),700.639,4096.936
704,1,-0.5001,5.1336,0.151,565,1487,267,31,0.245,90,4.69,24520,645.10,0,0,36.000(45.000%)(1.714m),38.000(38.000%)(1.929m),20.000(20.000%)(0.000m),20.000(20.000%)(0.000m),16.955(21.194%)(0.000m),26.000(65.000%)(1.714m),11.927(29.818%)(0.206m),0.000,4375.275
705,1,1.1805,5.1247,0.158,391,1028,80,12,0.244,85,4.68,24560,468.86,0,0,19.508(24.386%)(0.000m),41.027(41.027%)(2.253m),63.000(63.000%)(4.607m),52.000(52.000%)(3.429m),35.000(43.750%)(1.607m),13.762(34.404%)(0.403m),16.000(40.000%)(0.643m),1350.908,5340.571
