episode,stage,reward,avg_reward,MSE,timeframe,steps,close distance,near_miss,epsilon,progress_pct,success_rate,Buffer,time_ms,streak,reached_finish,min_R2,min_R1,min_F,min_L1,min_L2,min_SR,min_SL,min_ttc,avg_ttc
873,1,17.5454,7.1101,0.218,423,1319,4,26,0.175,100,11.00,30650,501.15,1,1,24.492(30.615%)(0.481m),40.000(40.000%)(2.143m),56.000(56.000%)(3.857m),47.000(47.000%)(2.893m),33.000(41.250%)(1.393m),17.299(43.248%)(0.782m),21.000(52.500%)(1.179m),378.523,2743.736
874,1,12.0852,7.0455,0.209,422,1320,11,129,0.174,100,11.10,30693,547.17,2,1,24.390(30.487%)(0.470m),50.115(50.115%)(3.227m),63.000(63.000%)(4.607m),42.000(42.000%)(2.357m),20.000(25.000%)(0.000m),17.000(42.500%)(0.750m),14.000(35.000%)(0.429m),445.454,3019.453
875,1,12.8293,7.0475,0.216,438,1350,0,42,0.174,100,11.20,30737,541.95,3,1,25.000(31.250%)(0.536m),42.000(42.000%)(2.357m),62.000(62.000%)(4.500m),48.000(48.000%)(3.000m),31.000(38.750%)(1.179m),19.518(48.795%)(1.020m),24.000(60.000%)(1.500m),382.652,3263.192
876,1,3.8296,6.8426,0.194,342,1059,13,48,0.173,95,11.19,30772,403.29,0,0,25.000(31.250%)(0.536m),48.000(48.000%)(3.000m),63.000(63.000%)(4.607m),48.000(48.000%)(3.000m),16.000(20.000%)(0.000m),17.749(44.373%)(0.830m),10.000(25.000%)(0.000m),516.419,2838.439
877,1,-0.4015,6.5881,0.204,423,1187,99,9,0.173,90,11.17,30815,505.96,0,0,33.000(41.250%)(1.393m),24.000(24.000%)(0.429m),20.000(20.000%)(0.000m),38.676(38.676%)(2.001m),18.356(22.945%)(0.000m),28.000(70.000%)(1.929m),12.902(32.256%)(0.311m),592.582,4012.182
878,1,-0.5197,6.2606,0.196,194,550,11,0,0.173,70,11.16,30835,235.53,0,0,11.558(14.447%)(0.000m),21.982(21.982%)(0.212m),60.537(60.537%)(4.343m),49.000(49.000%)(3.107m),35.000(43.750%)(1.607m),9.728(24.319%)(0.000m),40.000(100.000%)(3.214m),513.204,4695.252
879,1,1.3483,6.2302,0.197,409,1209,3,100,0.172,95,11.15,30876,495.94,0,0,25.206(31.508%)(0.558m),50.000(50.000%)(3.214m),65.000(65.000%)(4.821m),52.000(52.000%)(3.429m),27.000(33.750%)(0.750m),12.000(30.000%)(0.214m),20.000(50.000%)(1.071m),549.537,4217.793
880,1,14.4187,6.3024,0.217,495,1475,113,57,0.172,100,11.25,30926,609.21,1,1,24.000(30.000%)(0.429m),49.000(49.000%)(3.107m),82.000(82.000%)(6.643m),43.872(43.872%)(2.558m),20.882(26.103%)(0.095m),17.000(42.500%)(0.750m),14.728(36.821%)(0.507m),953.345,4946.885
881,1,-0.2232,5.9890,0.185,191,541,32,1,0.172,70,11.24,30946,230.43,0,0,11.372(14.215%)(0.000m),20.383(20.383%)(0.041m),48.151(48.151%)(3.016m),41.000(41.000%)(2.250m),34.000(42.500%)(1.500m),10.184(25.460%)(0.020m),40.000(100.000%)(3.214m),444.125,3743.155
882,1,-0.1638,5.9485,0.199,346,1063,31,78,0.171,95,11.22,30981,429.33,0,0,21.533(26.917%)(0.164m),41.000(41.000%)(2.250m),58.000(58.000%)(4.071m),36.000(36.000%)(1.714m),13.000(16.250%)(0.000m),15.163(37.907%)(0.553m),10.000(25.000%)(0.000m),237.006,2640.255
883,1,-1.4197,5.6103,0.210,299,920,0,96,0.171,90,11.21,31011,363.51,0,0,32.883(41.103%)(1.380m),64.824(64.824%)(4.803m),67.000(67.000%)(5.036m),26.000(26.000%)(0.643m),17.000(21.250%)(0.000m),23.427(58.567%)(1.439m),17.000(42.500%)(0.750m),632.361,3184.178
884,1,0.8683,5.6048,0.217,210,565,16,28,0.171,70,11.20,31032,252.93,0,0,45.593(56.992%)(2.742m),94.261(94.261%)(7.957m),47.000(47.000%)(2.893m),26.000(26.000%)(0.643m),24.000(30.000%)(0.429m),35.572(88.930%)(2.740m),40.000(100.000%)(3.214m),85.960,3215.940
885,1,1.8531,5.6242,0.220,329,993,40,32,0.170,90,11.19,31065,388.87,0,0,11.000(13.750%)(0.000m),16.000(16.000%)(0.000m),27.000(27.000%)(0.750m),46.590(46.590%)(2.849m),22.120(27.650%)(0.227m),24.000(60.000%)(1.500m),15.584(38.959%)(0.598m),593.207,2923.672
886,1,15.5192,5.9297,0.213,459,1396,0,70,0.170,100,11.29,31111,620.56,1,1,27.351(34.189%)(0.788m),55.099(55.099%)(3.761m),65.000(65.000%)(4.821m),45.000(45.000%)(2.679m),31.000(38.750%)(1.179m),19.380(48.449%)(1.005m),18.000(45.000%)(0.857m),526.175,3928.729
887,1,14.2450,6.1633,0.191,457,1395,37,95,0.170,100,11.39,31157,578.05,2,1,24.674(30.842%)(0.501m),37.000(37.000%)(1.821m),54.000(54.000%)(3.643m),46.000(46.000%)(2.786m),16.000(20.000%)(0.000m),17.431(43.578%)(0.796m),11.000(27.500%)(0.107m),241.177,3783.940
888,1,15.6793,6.4824,0.192,451,1378,13,35,0.169,100,11.49,31203,551.12,3,1,25.059(31.324%)(0.542m),36.000(36.000%)(1.714m),49.000(49.000%)(3.107m),44.000(44.000%)(2.571m),29.000(36.250%)(0.964m),17.708(44.271%)(0.826m),25.000(62.500%)(1.607m),307.387,2906.222
889,1,0.3408,6.4802,0.205,359,893,123,48,0.169,75,11.47,31239,419.97,0,0,25.000(31.250%)(0.536m),25.000(25.000%)(0.536m),30.000(30.000%)(1.071m),17.860(17.860%)(0.000m),10.803(13.503%)(0.000m),40.000(100.000%)(3.214m),10.671(26.678%)(0.072m),375.127,5229.549
890,1,-3.5786,6.3568,0.181,183,540,16,0,0.169,70,11.46,31258,219.41,0,0,11.207(14.008%)(0.000m),19.656(19.656%)(0.000m),43.991(43.991%)(2.570m),51.000(51.000%)(3.321m),35.000(43.750%)(1.607m),10.286(25.716%)(0.031m),30.000(75.000%)(2.143m),699.743,3625.813
891,1,11.3229,6.3147,0.211,513,1514,109,99,0.168,100,11.56,31310,603.70,1,1,18.848(23.560%)(0.000m),40.126(40.126%)(2.156m),53.000(53.000%)(3.536m),30.000(30.000%)(1.071m),22.000(27.500%)(0.214m),13.238(33.095%)(0.347m),15.000(37.500%)(0.536m),237.570,3469.353
892,1,1.1779,6.2672,0.211,323,963,122,19,0.168,90,11.55,31343,372.84,0,0,17.932(22.416%)(0.000m),28.000(28.000%)(0.857m),38.000(38.000%)(1.929m),46.000(46.000%)(2.786m),35.000(43.750%)(1.607m),12.588(31.469%)(0.277m),28.000(70.000%)(1.929m),51.321,2804.546
893,1,18.9517,6.6379,0.204,423,1317,13,40,0.168,100,11.65,31386,523.22,1,1,25.007(31.259%)(0.536m),36.000(36.000%)(1.714m),47.000(47.000%)(2.893m),45.000(45.000%)(2.679m),28.000(35.000%)(0.857m),17.672(44.180%)(0.822m),24.000(60.000%)(1.500m),284.078,2664.358
894,1,14.6291,6.8774,0.200,453,1385,23,92,0.167,100,11.74,31432,527.29,2,1,23.000(28.750%)(0.321m),44.000(44.000%)(2.571m),40.000(40.000%)(2.143m),31.000(31.000%)(1.179m),23.565(29.457%)(0.382m),16.000(40.000%)(0.643m),16.640(41.599%)(0.711m),277.010,2598.342
895,1,15.6276,6.9190,0.213,458,1394,0,87,0.167,100,11.84,31478,562.33,3,1,25.920(32.400%)(0.634m),54.166(54.166%)(3.661m),64.000(64.000%)(4.714m),44.000(44.000%)(2.571m),29.000(36.250%)(0.964m),18.332(45.831%)(0.893m),19.000(47.500%)(0.964m),429.834,3529.662
896,1,-0.7097,6.8845,0.226,158,453,0,12,0.167,65,11.83,31494,192.73,0,0,42.777(53.471%)(2.440m),79.373(79.373%)(6.361m),67.000(67.000%)(5.036m),29.000(29.000%)(0.964m),23.000(28.750%)(0.321m),36.912(92.280%)(2.883m),40.000(100.000%)(3.214m),34.000,3967.622
897,1,2.5051,6.9408,0.218,342,1011,1,10,0.166,90,11.82,31529,411.15,0,0,24.731(30.913%)(0.507m),51.795(51.795%)(3.407m),48.000(48.000%)(3.000m),21.000(21.000%)(0.107m),22.000(27.500%)(0.214m),17.472(43.680%)(0.801m),26.000(65.000%)(1.714m),724.621,4549.170
898,1,14.0822,7.2289,0.217,477,1434,16,78,0.166,100,11.92,31577,581.90,1,1,23.736(29.671%)(0.400m),49.624(49.624%)(3.174m),47.000(47.000%)(2.893m),39.000(39.000%)(2.036m),28.000(35.000%)(0.857m),16.791(41.978%)(0.728m),19.000(47.500%)(0.964m),490.806,3329.643
899,1,1.4883,7.2176,0.201,193,583,18,22,0.166,75,11.90,31597,228.66,0,0,10.743(13.429%)(0.000m),18.843(18.843%)(0.000m),42.171(42.171%)(2.375m),47.000(47.000%)(2.893m),27.000(33.750%)(0.750m),9.861(24.652%)(0.000m),24.000(60.000%)(1.500m),445.454,3347.797
900,1,1.5730,6.9252,0.233,344,1010,36,39,0.165,90,11.89,31632,409.62,0,0,24.997(31.247%)(0.535m),29.000(29.000%)(0.964m),21.133(21.133%)(0.121m),13.412(13.412%)(0.000m),9.268(11.584%)(0.000m),17.665(44.163%)(0.821m),11.291(28.227%)(0.138m),267.535,3954.622
901,1,12.3190,7.2092,0.215,464,1409,46,90,0.165,100,11.99,31679,580.46,1,1,21.718(27.147%)(0.184m),39.000(39.000%)(2.036m),55.000(55.000%)(3.750m),47.000(47.000%)(2.893m),20.000(25.000%)(0.000m),15.295(38.237%)(0.567m),14.000(35.000%)(0.429m),345.684,3174.858
902,1,1.5124,7.2385,0.202,300,919,74,8,0.165,85,11.97,31709,356.72,0,0,31.000(38.750%)(1.179m),25.000(25.000%)(0.536m),21.000(21.000%)(0.107m),47.000(47.000%)(2.893m),23.214(29.017%)(0.344m),27.000(67.500%)(1.821m),16.374(40.934%)(0.683m),466.892,3161.665
903,1,0.9705,7.2315,0.227,154,444,44,15,0.164,65,11.96,31725,177.85,0,0,23.000(28.750%)(0.321m),20.000(20.000%)(0.000m),23.000(23.000%)(0.321m),100.000(100.000%)(8.571m),56.879(71.098%)(3.951m),40.000(100.000%)(3.214m),40.000(100.000%)(3.214m),0.000,2906.908
904,1,17.5100,7.5967,0.224,415,1300,0,43,0.164,100,12.06,31767,496.20,1,1,24.397(30.497%)(0.471m),51.131(51.131%)(3.335m),63.000(63.000%)(4.607m),43.000(43.000%)(2.464m),31.000(38.750%)(1.179m),17.231(43.078%)(0.775m),20.000(50.000%)(1.071m),389.328,2892.883
905,1,16.2450,7.8470,0.233,428,1330,12,78,0.164,100,12.15,31810,503.74,2,1,23.654(29.568%)(0.392m),39.000(39.000%)(2.036m),52.000(52.000%)(3.429m),41.000(41.000%)(2.250m),25.000(31.250%)(0.536m),16.695(41.739%)(0.717m),18.000(45.000%)(0.857m),307.058,2752.282
906,1,-0.3060,7.5003,0.203,161,478,16,5,0.163,65,12.14,31827,205.48,0,0,10.259(12.824%)(0.000m),16.807(16.807%)(0.000m),32.469(32.469%)(1.336m),43.000(43.000%)(2.464m),31.000(38.750%)(1.179m),10.259(25.647%)(0.028m),40.000(100.000%)(3.214m),389.328,3490.379
907,1,17.1329,7.5713,0.206,414,1300,0,58,0.163,100,12.24,31869,512.83,1,1,24.000(30.000%)(0.429m),50.297(50.297%)(3.246m),63.000(63.000%)(4.607m),47.000(47.000%)(2.893m),34.000(42.500%)(1.500m),17.000(42.500%)(0.750m),23.000(57.500%)(1.393m),470.288,3080.710
908,1,18.5249,7.9285,0.207,431,1336,3,7,0.163,100,12.33,31913,526.15,2,1,24.857(31.071%)(0.520m),45.000(45.000%)(2.679m),57.000(57.000%)(3.964m),47.000(47.000%)(2.893m),31.000(38.750%)(1.179m),17.563(43.908%)(0.810m),23.000(57.500%)(1.393m),478.368,2798.900
909,1,13.6583,7.9294,0.230,427,1328,12,83,0.162,100,12.43,31956,509.10,3,1,25.683(32.104%)(0.609m),53.694(53.694%)(3.610m),49.000(49.000%)(3.107m),39.000(39.000%)(2.036m),27.000(33.750%)(0.750m),18.161(45.403%)(0.874m),20.000(50.000%)(1.071m),293.722,2826.460
910,1,20.0818,8.1478,0.220,500,1484,1,19,0.162,100,12.53,32006,601.95,4,1,24.468(30.585%)(0.479m),50.254(50.254%)(3.242m),59.000(59.000%)(4.179m),39.000(39.000%)(2.036m),26.000(32.500%)(0.643m),17.282(43.205%)(0.780m),23.000(57.500%)(1.393m),471.014,4220.762
911,1,13.8790,8.1921,0.213,423,1318,34,112,0.162,100,12.62,32049,515.79,5,1,22.000(27.500%)(0.214m),54.323(54.323%)(3.677m),42.000(42.000%)(2.357m),32.000(32.000%)(1.286m),23.000(28.750%)(0.321m),15.000(37.500%)(0.536m),21.000(52.500%)(1.179m),155.822,2804.203
912,1,14.1418,8.4157,0.228,425,1323,0,18,0.161,100,12.72,32092,522.63,6,1,25.693(32.116%)(0.610m),53.714(53.714%)(3.612m),67.000(67.000%)(5.036m),53.000(53.000%)(3.536m),34.000(42.500%)(1.500m),18.168(45.421%)(0.875m),25.000(62.500%)(1.607m),675.253,3017.613
913,1,10.6317,8.2888,0.219,428,1331,0,36,0.161,100,12.81,32135,508.56,7,1,27.003(33.754%)(0.750m),54.000(54.000%)(3.643m),78.000(78.000%)(6.214m),61.000(61.000%)(4.393m),34.000(42.500%)(1.500m),19.118(47.796%)(0.977m),18.000(45.000%)(0.857m),734.595,3358.855
914,1,17.9960,8.3533,0.219,478,1438,51,60,0.161,100,12.91,32183,580.53,8,1,22.290(27.863%)(0.245m),45.562(45.562%)(2.739m),46.000(46.000%)(2.786m),39.000(39.000%)(2.036m),26.000(32.500%)(0.643m),15.751(39.377%)(0.616m),13.000(32.500%)(0.321m),828.339,4018.337
915,1,13.3703,8.3357,0.241,474,1429,76,83,0.160,100,13.01,32231,623.55,9,1,21.000(26.250%)(0.107m),31.000(31.000%)(1.179m),70.000(70.000%)(5.357m),46.213(46.213%)(2.809m),21.930(27.412%)(0.207m),15.000(37.500%)(0.536m),15.447(38.616%)(0.584m),159.734,3299.123
916,1,17.1351,8.6788,0.232,457,1391,89,27,0.160,100,13.10,32277,595.81,10,1,18.813(23.516%)(0.000m),35.000(35.000%)(1.607m),51.000(51.000%)(3.321m),47.000(47.000%)(2.893m),31.000(38.750%)(1.179m),13.213(33.032%)(0.344m),22.000(55.000%)(1.286m),227.578,3069.084
917,1,17.1881,8.6997,0.207,431,1336,7,84,0.160,100,13.20,32321,552.89,11,1,21.000(26.250%)(0.107m),34.000(34.000%)(1.500m),54.000(54.000%)(3.643m),50.000(50.000%)(3.214m),23.984(29.980%)(0.427m),18.000(45.000%)(0.857m),16.932(42.330%)(0.743m),130.104,2634.137
918,1,2.4038,8.4288,0.229,422,1287,44,102,0.159,95,13.18,32364,537.12,0,0,20.000(25.000%)(0.000m),42.000(42.000%)(2.357m),25.044(25.044%)(0.540m),14.581(14.581%)(0.000m),9.512(11.890%)(0.000m),14.000(35.000%)(0.429m),10.492(26.229%)(0.053m),319.486,3011.064
919,1,18.2436,8.8169,0.224,443,1360,21,55,0.159,100,13.28,32409,584.01,1,1,24.377(30.472%)(0.469m),51.091(51.091%)(3.331m),41.000(41.000%)(2.250m),34.000(34.000%)(1.500m),26.000(32.500%)(0.643m),17.216(43.041%)(0.773m),21.000(52.500%)(1.179m),252.637,2934.342
920,1,17.4581,9.1709,0.212,416,1304,0,30,0.159,100,13.37,32451,530.03,2,1,24.492(30.615%)(0.481m),50.297(50.297%)(3.246m),63.000(63.000%)(4.607m),47.000(47.000%)(2.893m),28.000(35.000%)(0.857m),17.299(43.248%)(0.782m),20.000(50.000%)(1.071m),470.288,2880.956
921,1,2.2663,8.9732,0.207,320,993,43,38,0.159,90,13.36,32483,408.90,0,0,19.674(24.593%)(0.000m),41.758(41.758%)(2.331m),60.000(60.000%)(4.286m),18.000(18.000%)(0.000m),11.000(13.750%)(0.000m),13.830(34.576%)(0.410m),11.000(27.500%)(0.107m),352.839,2768.926
922,1,-0.5588,8.9341,0.216,148,433,19,0,0.158,60,13.34,32498,198.53,0,0,41.000(51.250%)(2.250m),52.000(52.000%)(3.429m),31.764(31.764%)(1.260m),16.442(16.442%)(0.000m),10.036(12.545%)(0.000m),40.000(100.000%)(3.214m),10.036(25.090%)(0.004m),562.906,3781.873
923,1,14.7226,8.8777,0.195,437,1350,63,52,0.158,100,13.43,32542,612.19,1,1,25.000(31.250%)(0.536m),46.000(46.000%)(2.786m),63.000(63.000%)(4.607m),47.112(47.112%)(2.905m),22.382(27.977%)(0.255m),17.000(42.500%)(0.750m),15.773(39.432%)(0.619m),466.481,3300.863
924,1,0.4857,8.6457,0.200,205,604,16,18,0.158,75,13.42,32563,311.56,0,0,13.211(16.514%)(0.000m),28.825(28.825%)(0.946m),63.000(63.000%)(4.607m),46.000(46.000%)(2.786m),28.000(35.000%)(0.857m),9.661(24.152%)(0.000m),24.000(60.000%)(1.500m),420.208,3663.127
925,1,17.7305,8.7437,0.231,411,1291,1,51,0.157,100,13.51,32605,571.07,1,1,24.677(30.847%)(0.501m),51.689(51.689%)(3.395m),59.000(59.000%)(4.179m),43.000(43.000%)(2.464m),30.000(37.500%)(1.071m),17.434(43.584%)(0.796m),20.000(50.000%)(1.071m),359.775,2865.761
926,1,1.5017,8.6972,0.212,300,912,104,15,0.157,85,13.50,32635,389.74,0,0,21.534(26.917%)(0.164m),30.000(30.000%)(1.071m),45.000(45.000%)(2.679m),55.000(55.000%)(3.750m),31.000(38.750%)(1.179m),15.171(37.928%)(0.554m),28.000(70.000%)(1.929m),41.942,2774.574
927,1,0.8490,8.7222,0.218,209,616,38,0,0.157,75,13.48,32656,266.55,0,0,33.000(41.250%)(1.393m),56.000(56.000%)(3.857m),80.000(80.000%)(6.429m),26.297(26.297%)(0.675m),12.524(15.655%)(0.000m),33.000(82.500%)(2.464m),9.647(24.117%)(0.000m),690.798,4156.562
928,1,0.9332,8.7512,0.217,162,461,49,15,0.156,65,13.47,32673,216.20,0,0,56.762(70.952%)(3.939m),32.000(32.000%)(1.286m),21.000(21.000%)(0.107m),20.000(20.000%)(0.000m),23.000(28.750%)(0.321m),40.000(100.000%)(3.214m),40.000(100.000%)(3.214m),0.000,2912.361
929,1,17.6192,9.0767,0.215,432,1340,25,61,0.156,100,13.56,32717,551.56,1,1,20.000(25.000%)(0.000m),41.000(41.000%)(2.250m),55.000(55.000%)(3.750m),43.000(43.000%)(2.464m),23.913(29.891%)(0.419m),14.000(35.000%)(0.429m),16.881(42.202%)(0.737m),358.274,2906.852
930,1,14.2046,9.0724,0.217,426,1325,78,71,0.156,100,13.66,32760,566.92,2,1,25.000(31.250%)(0.536m),50.000(50.000%)(3.214m),73.000(73.000%)(5.679m),46.639(46.639%)(2.854m),22.145(27.681%)(0.230m),15.000(37.500%)(0.536m),15.601(39.003%)(0.600m),538.442,3224.862
931,1,15.5447,9.3877,0.207,417,1308,0,33,0.155,100,13.75,32802,549.72,3,1,24.397(30.497%)(0.471m),51.131(51.131%)(3.335m),63.000(63.000%)(4.607m),43.000(43.000%)(2.464m),31.000(38.750%)(1.179m),17.231(43.078%)(0.775m),18.000(45.000%)(0.857m),389.328,2949.512
932,1,20.0802,9.7926,0.212,474,1429,0,4,0.155,100,13.84,32850,616.71,4,1,24.968(31.211%)(0.532m),48.000(48.000%)(3.000m),62.000(62.000%)(4.500m),48.000(48.000%)(3.000m),31.000(38.750%)(1.179m),17.644(44.110%)(0.819m),23.000(57.500%)(1.393m),465.935,4321.727
933,1,14.5881,10.1128,0.219,453,1384,33,52,0.155,100,13.93,32896,616.83,5,1,22.221(27.776%)(0.238m),43.000(43.000%)(2.464m),52.000(52.000%)(3.429m),38.000(38.000%)(1.929m),27.000(33.750%)(0.750m),15.684(39.210%)(0.609m),20.000(50.000%)(1.071m),396.527,2928.793
934,1,13.1097,10.3576,0.208,429,1331,0,51,0.154,100,14.03,32939,548.09,6,1,23.000(28.750%)(0.321m),49.000(49.000%)(3.107m),81.000(81.000%)(6.536m),57.000(57.000%)(3.964m),34.000(42.500%)(1.500m),17.000(42.500%)(0.750m),23.000(57.500%)(1.393m),723.819,3714.398
935,1,18.1546,10.6836,0.227,416,1303,0,24,0.154,100,14.12,32981,510.25,7,1,24.397(30.497%)(0.471m),51.131(51.131%)(3.335m),63.000(63.000%)(4.607m),43.000(43.000%)(2.464m),29.000(36.250%)(0.964m),17.231(43.078%)(0.775m),22.000(55.000%)(1.286m),389.328,2907.978
936,1,2.7764,10.4288,0.229,292,895,30,55,0.154,85,14.10,33011,368.54,0,0,22.000(27.500%)(0.214m),28.000(28.000%)(0.857m),39.000(39.000%)(2.036m),38.000(38.000%)(1.929m),24.000(30.000%)(0.429m),17.540(43.851%)(0.808m),21.000(52.500%)(1.179m),31.140,2485.939
937,1,2.4656,10.1932,0.217,307,942,0,16,0.154,90,14.09,33042,397.64,0,0,13.000(16.250%)(0.000m),22.000(22.000%)(0.214m),75.000(75.000%)(5.893m),48.973(48.973%)(3.104m),23.749(29.686%)(0.402m),27.000(67.500%)(1.821m),16.762(41.905%)(0.724m),367.878,2876.328
938,1,-0.2154,9.8753,0.209,158,461,12,0,0.153,65,14.07,33058,201.39,0,0,12.411(15.514%)(0.000m),24.913(24.913%)(0.526m),63.000(63.000%)(4.607m),47.000(47.000%)(2.893m),39.000(48.750%)(2.036m),9.933(24.833%)(0.000m),40.000(100.000%)(3.214m),498.731,3803.140
939,1,13.9159,10.1468,0.232,426,1327,56,92,0.153,100,14.16,33101,557.87,1,1,16.755(20.944%)(0.000m),36.007(36.007%)(1.715m),52.000(52.000%)(3.429m),36.000(36.000%)(1.714m),24.000(30.000%)(0.429m),11.743(29.359%)(0.187m),17.000(42.500%)(0.750m),224.218,2650.987
940,1,15.3865,10.5261,0.212,424,1321,0,34,0.153,100,14.26,33144,548.38,2,1,24.000(30.000%)(0.429m),41.000(41.000%)(2.250m),62.000(62.000%)(4.500m),67.000(67.000%)(5.036m),34.000(42.500%)(1.500m),17.026(42.565%)(0.753m),24.000(60.000%)(1.500m),348.065,3317.263
941,1,14.0401,10.5804,0.228,547,1585,26,57,0.152,100,14.35,33199,708.70,3,1,26.456(33.070%)(0.692m),35.000(35.000%)(1.607m),45.000(45.000%)(2.679m),35.000(35.000%)(1.607m),28.000(35.000%)(0.857m),18.749(46.872%)(0.937m),22.000(55.000%)(1.286m),271.401,4017.516
942,1,15.0137,10.8572,0.212,418,1309,50,96,0.152,100,14.44,33241,537.27,4,1,16.019(20.024%)(0.000m),34.527(34.527%)(1.556m),61.000(61.000%)(4.393m),47.000(47.000%)(2.893m),27.000(33.750%)(0.750m),11.226(28.065%)(0.131m),20.000(50.000%)(1.071m),313.836,2736.988
943,1,0.4755,10.4876,0.197,232,625,17,3,0.152,70,14.42,33265,314.19,0,0,9.993(12.492%)(0.000m),16.086(16.086%)(0.000m),30.057(30.057%)(1.078m),45.000(45.000%)(2.679m),32.000(40.000%)(1.286m),10.241(25.602%)(0.026m),40.000(100.000%)(3.214m),629.356,4644.648
944,1,4.5300,10.2856,0.220,328,999,0,24,0.151,90,14.41,33298,406.70,0,0,11.000(13.750%)(0.000m),18.000(18.000%)(0.000m),35.000(35.000%)(1.607m),44.000(44.000%)(2.571m),24.484(30.604%)(0.480m),26.000(65.000%)(1.714m),17.293(43.233%)(0.781m),387.802,2968.593
945,1,14.8342,10.2698,0.211,428,1329,2,58,0.151,100,14.50,33341,548.65,1,1,26.493(33.117%)(0.696m),39.000(39.000%)(2.036m),58.000(58.000%)(4.071m),67.000(67.000%)(5.036m),26.000(32.500%)(0.643m),18.748(46.869%)(0.937m),18.000(45.000%)(0.857m),313.478,3276.479
946,1,18.5251,10.6545,0.204,479,1440,47,5,0.151,100,14.59,33389,588.33,2,1,14.486(18.108%)(0.000m),31.335(31.335%)(1.214m),60.000(60.000%)(4.286m),50.000(50.000%)(3.214m),31.000(38.750%)(1.179m),10.142(25.355%)(0.015m),24.000(60.000%)(1.500m),545.900,3751.342
947,1,0.5554,10.6155,0.245,219,592,14,0,0.150,70,14.57,33411,287.16,0,0,41.000(51.250%)(2.250m),61.000(61.000%)(4.393m),71.592(71.592%)(5.528m),24.922(24.922%)(0.527m),12.237(15.296%)(0.000m),40.000(100.000%)(3.214m),9.670(24.174%)(0.000m),1919.889,5166.680
948,1,19.4280,10.7224,0.230,497,1479,93,33,0.150,100,14.66,33461,615.56,1,1,22.222(27.778%)(0.238m),46.577(46.577%)(2.848m),37.000(37.000%)(1.821m),31.000(31.000%)(1.179m),27.000(33.750%)(0.750m),15.692(39.230%)(0.610m),25.000(62.500%)(1.607m),412.831,3857.720
949,1,16.7655,11.0279,0.228,425,1323,0,53,0.150,100,14.75,33504,539.69,2,1,28.898(36.122%)(0.953m),56.000(56.000%)(3.857m),67.000(67.000%)(5.036m),53.000(53.000%)(3.536m),29.000(36.250%)(0.964m),20.498(51.245%)(1.125m),20.000(50.000%)(1.071m),517.063,2976.675
950,1,-0.2772,10.9909,0.206,151,445,15,0,0.150,65,14.74,33520,217.24,0,0,10.611(13.264%)(0.000m),17.544(17.544%)(0.000m),34.503(34.503%)(1.554m),47.000(47.000%)(2.893m),38.000(47.500%)(1.929m),10.482(26.206%)(0.052m),40.000(100.000%)(3.214m),472.052,3591.062
951,1,3.4712,10.8140,0.220,304,921,23,31,0.149,85,14.72,33551,399.51,0,0,22.000(27.500%)(0.214m),27.000(27.000%)(0.750m),37.000(37.000%)(1.821m),45.000(45.000%)(2.679m),29.000(36.250%)(0.964m),17.154(42.886%)(0.767m),26.000(65.000%)(1.714m),40.972,3049.950
952,1,15.2315,11.0884,0.214,443,1363,38,44,0.149,100,14.81,33596,567.70,1,1,21.495(26.868%)(0.160m),42.000(42.000%)(2.357m),52.000(52.000%)(3.429m),41.000(41.000%)(2.250m),22.000(27.500%)(0.214m),15.147(37.867%)(0.551m),22.000(55.000%)(1.286m),229.659,2701.863
953,1,16.8379,11.4057,0.214,446,1367,11,38,0.149,100,14.90,33641,596.26,2,1,25.357(31.696%)(0.574m),37.000(37.000%)(1.821m),50.000(50.000%)(3.214m),44.000(44.000%)(2.571m),28.000(35.000%)(0.857m),17.933(44.833%)(0.850m),24.000(60.000%)(1.500m),280.798,2814.598
954,1,13.8693,11.3329,0.210,421,1315,65,72,0.148,100,14.99,33684,522.21,3,1,23.000(28.750%)(0.321m),35.000(35.000%)(1.607m),56.000(56.000%)(3.857m),44.069(44.069%)(2.579m),20.845(26.056%)(0.090m),19.000(47.500%)(0.964m),14.669(36.672%)(0.500m),171.775,2749.747
955,1,16.6670,11.3413,0.202,439,1354,64,17,0.148,100,15.08,33728,532.87,4,1,17.161(21.451%)(0.000m),36.611(36.611%)(1.780m),76.000(76.000%)(6.000m),58.000(58.000%)(4.071m),32.000(40.000%)(1.286m),12.035(30.087%)(0.218m),22.000(55.000%)(1.286m),977.414,3488.150
956,1,17.8269,11.7040,0.229,414,1297,0,73,0.148,100,15.17,33770,529.48,5,1,28.496(35.619%)(0.910m),59.336(59.336%)(4.215m),63.000(63.000%)(4.607m),47.000(47.000%)(2.893m),27.000(33.750%)(0.750m),20.206(50.515%)(1.093m),18.000(45.000%)(0.857m),445.454,3083.962
957,1,16.2486,11.6863,0.215,488,1459,32,118,0.148,100,15.26,33819,609.48,6,1,22.000(27.500%)(0.214m),38.000(38.000%)(1.929m),62.000(62.000%)(4.500m),45.000(45.000%)(2.679m),22.510(28.138%)(0.269m),17.000(42.500%)(0.750m),15.866(39.664%)(0.628m),350.212,3291.072
