episode,stage,reward,avg_reward,MSE,timeframe,steps,close distance,near_miss,epsilon,progress_pct,success_rate,Buffer,time_ms,streak,reached_finish,min_R2,min_R1,min_F,min_L1,min_L2,min_SR,min_SL,min_ttc,avg_ttc
587,1,-0.0954,-0.1493,0.142,232,671,62,0,0.309,75,1.02,17799,330.26,0,0,42.000(52.500%)(2.357m),75.000(75.000%)(5.893m),100.000(100.000%)(8.571m),27.544(27.544%)(0.808m),12.913(16.142%)(0.000m),29.000(72.500%)(2.036m),9.819(24.548%)(0.000m),2181.210,5240.836
588,1,1.4586,-0.1203,0.149,345,884,97,32,0.309,80,1.02,17834,490.68,0,0,12.188(15.235%)(0.000m),23.481(23.481%)(0.373m),38.000(38.000%)(1.929m),32.000(32.000%)(1.286m),26.000(32.500%)(0.643m),10.130(25.326%)(0.014m),40.000(100.000%)(3.214m),355.182,4389.103
589,1,-1.0060,-0.1327,0.162,289,734,60,0,0.308,75,1.02,17863,396.65,0,0,48.000(60.000%)(3.000m),64.000(64.000%)(4.714m),77.000(77.000%)(6.107m),26.674(26.674%)(0.715m),12.703(15.879%)(0.000m),40.000(100.000%)(3.214m),9.785(24.463%)(0.000m),2140.887,7550.790
590,1,1.7437,0.0194,0.159,310,795,15,7,0.308,75,1.02,17894,400.71,0,0,32.000(40.000%)(1.286m),42.000(42.000%)(2.357m),62.000(62.000%)(4.500m),25.886(25.886%)(0.631m),12.521(15.651%)(0.000m),40.000(100.000%)(3.214m),9.769(24.422%)(0.000m),1496.486,5976.447
591,1,0.0673,0.0248,0.149,444,1107,106,37,0.307,80,1.02,17939,480.45,0,0,12.000(15.000%)(0.000m),23.000(23.000%)(0.321m),58.000(58.000%)(4.071m),33.189(33.189%)(1.413m),15.685(19.606%)(0.000m),11.000(27.500%)(0.107m),11.040(27.599%)(0.111m),1936.369,8020.151
592,1,-0.1759,0.0121,0.155,243,640,14,0,0.306,70,1.01,17964,332.98,0,0,40.000(50.000%)(2.143m),49.000(49.000%)(3.107m),33.387(33.387%)(1.434m),17.282(17.282%)(0.000m),10.549(13.186%)(0.000m),40.000(100.000%)(3.214m),10.549(26.373%)(0.059m),1012.403,5040.497
593,1,2.3409,0.0376,0.142,647,1729,194,68,0.306,95,1.01,18029,794.95,0,0,30.000(37.500%)(1.071m),37.000(37.000%)(1.821m),40.000(40.000%)(2.143m),38.014(38.014%)(1.930m),17.925(22.406%)(0.000m),11.000(27.500%)(0.107m),12.599(31.498%)(0.278m),921.199,4108.744
594,1,3.3476,0.0349,0.161,686,1810,222,54,0.305,95,1.01,18098,803.35,0,0,13.994(17.493%)(0.000m),30.006(30.006%)(1.072m),46.000(46.000%)(2.786m),35.000(35.000%)(1.607m),26.000(32.500%)(0.643m),9.813(24.532%)(0.000m),11.000(27.500%)(0.107m),414.226,4593.215
595,1,1.9824,-0.1066,0.162,297,758,56,9,0.304,75,1.01,18128,375.87,0,0,10.352(12.940%)(0.000m),15.992(15.992%)(0.000m),27.817(27.817%)(0.837m),35.000(35.000%)(1.607m),31.000(38.750%)(1.179m),11.278(28.195%)(0.137m),40.000(100.000%)(3.214m),567.301,5357.996
596,1,2.3982,-0.0623,0.145,498,1396,11,79,0.304,95,1.01,18178,597.86,0,0,22.000(27.500%)(0.214m),42.000(42.000%)(2.357m),57.000(57.000%)(3.964m),48.000(48.000%)(3.000m),23.871(29.839%)(0.415m),11.000(27.500%)(0.107m),16.884(42.211%)(0.738m),522.026,4192.106
597,1,1.9270,-0.0174,0.149,677,1796,249,130,0.303,95,1.01,18246,838.12,0,0,17.000(21.250%)(0.000m),35.000(35.000%)(1.607m),32.000(32.000%)(1.286m),29.000(29.000%)(0.964m),17.842(22.303%)(0.000m),14.000(35.000%)(0.429m),11.000(27.500%)(0.107m),785.798,4533.515
598,1,0.2995,0.0260,0.157,344,902,77,8,0.303,80,1.00,18281,430.53,0,0,32.000(40.000%)(1.286m),42.000(42.000%)(2.357m),50.000(50.000%)(3.214m),28.449(28.449%)(0.905m),13.081(16.351%)(0.000m),32.000(80.000%)(2.357m),9.692(24.229%)(0.000m),1562.108,4977.741
599,1,0.8299,0.0377,0.154,312,785,63,42,0.302,75,1.00,18313,379.66,0,0,42.230(52.788%)(2.382m),77.299(77.299%)(6.139m),27.000(27.000%)(0.750m),23.000(23.000%)(0.321m),23.000(28.750%)(0.321m),36.440(91.101%)(2.833m),40.000(100.000%)(3.214m),51.522,3585.117
600,1,-3.2345,0.0981,0.147,384,1096,163,31,0.301,90,1.00,18352,425.66,0,0,27.000(33.750%)(0.750m),20.000(20.000%)(0.000m),19.000(19.000%)(0.000m),31.609(31.609%)(1.244m),14.508(18.135%)(0.000m),28.000(70.000%)(1.929m),10.148(25.370%)(0.016m),0.000,4403.857
601,1,3.7525,0.2509,0.166,340,889,46,14,0.301,80,1.00,18386,392.79,0,0,30.000(37.500%)(1.071m),42.000(42.000%)(2.357m),48.000(48.000%)(3.000m),20.373(20.373%)(0.040m),11.240(14.049%)(0.000m),26.000(65.000%)(1.714m),9.942(24.855%)(0.000m),1428.947,5233.881
602,1,4.1447,0.2828,0.153,455,1269,171,23,0.300,90,1.00,18432,571.90,0,0,11.000(13.750%)(0.000m),16.000(16.000%)(0.000m),26.000(26.000%)(0.643m),35.000(35.000%)(1.607m),18.761(23.451%)(0.000m),30.000(75.000%)(2.143m),13.194(32.985%)(0.342m),198.741,3680.727
603,1,0.2386,0.2551,0.154,533,1413,94,44,0.300,90,1.00,18486,746.37,0,0,21.046(26.308%)(0.112m),24.000(24.000%)(0.429m),20.000(20.000%)(0.000m),20.000(20.000%)(0.000m),27.000(33.750%)(0.750m),15.666(39.165%)(0.607m),25.000(62.500%)(1.607m),0.000,4651.377
604,1,0.7747,0.3327,0.168,323,860,41,23,0.299,80,0.99,18519,405.04,0,0,29.000(36.250%)(0.964m),35.000(35.000%)(1.607m),43.000(43.000%)(2.464m),19.845(19.845%)(0.000m),11.315(14.143%)(0.000m),22.000(55.000%)(1.286m),10.385(25.963%)(0.041m),516.549,5352.314
605,1,-7.1136,0.2114,0.162,573,1482,144,51,0.298,90,0.99,18577,749.22,0,0,17.258(21.573%)(0.000m),36.490(36.490%)(1.767m),18.332(18.332%)(0.000m),12.345(12.345%)(0.000m),8.920(11.150%)(0.000m),12.149(30.373%)(0.230m),11.883(29.708%)(0.202m),322.002,4921.884
606,1,-0.5349,0.2729,0.147,231,610,78,16,0.298,70,0.99,18601,248.64,0,0,62.413(78.017%)(4.544m),20.000(20.000%)(0.000m),20.000(20.000%)(0.000m),22.000(22.000%)(0.214m),64.139(80.174%)(4.729m),40.000(100.000%)(3.214m),40.000(100.000%)(3.214m),0.000,3388.025
607,1,0.4837,0.2495,0.160,445,1121,144,33,0.297,85,0.99,18646,515.96,0,0,12.000(15.000%)(0.000m),35.000(35.000%)(1.607m),38.000(38.000%)(1.929m),36.866(36.866%)(1.807m),17.488(21.860%)(0.000m),11.000(27.500%)(0.107m),12.322(30.805%)(0.249m),1272.441,6115.910
608,1,0.9747,0.0226,0.159,500,1345,182,9,0.297,90,0.99,18696,605.71,0,0,37.000(46.250%)(1.821m),19.000(19.000%)(0.000m),19.000(19.000%)(0.000m),20.000(20.000%)(0.000m),18.023(22.529%)(0.000m),28.000(70.000%)(1.929m),12.654(31.635%)(0.284m),0.000,5105.930
609,1,5.7558,0.1075,0.150,650,1721,130,108,0.296,95,0.99,18761,757.16,0,0,10.000(12.500%)(0.000m),30.000(30.000%)(1.071m),34.000(34.000%)(1.500m),43.000(43.000%)(2.464m),26.000(32.500%)(0.643m),12.000(30.000%)(0.214m),22.000(55.000%)(1.286m),715.014,4214.407
610,1,-0.3527,0.1182,0.142,202,576,28,31,0.295,70,0.98,18782,223.08,0,0,22.000(27.500%)(0.214m),35.000(35.000%)(1.607m),33.648(33.648%)(1.462m),17.417(17.417%)(0.000m),10.631(13.289%)(0.000m),28.000(70.000%)(1.929m),10.631(26.578%)(0.068m),163.958,3937.457
611,1,3.4740,0.1206,0.151,561,1486,146,12,0.295,90,0.98,18839,636.70,0,0,18.000(22.500%)(0.000m),27.000(27.000%)(0.750m),58.000(58.000%)(4.071m),38.780(38.780%)(2.012m),18.823(23.529%)(0.000m),30.000(75.000%)(2.143m),13.306(33.264%)(0.354m),666.571,6303.644
612,1,0.6705,0.1498,0.150,407,1122,126,6,0.294,90,0.98,18880,500.98,0,0,32.000(40.000%)(1.286m),41.000(41.000%)(2.250m),47.000(47.000%)(2.893m),26.190(26.190%)(0.663m),12.668(15.835%)(0.000m),28.000(70.000%)(1.929m),9.883(24.709%)(0.000m),638.448,4738.730
613,1,2.7131,0.1782,0.160,492,1326,164,28,0.294,90,0.98,18930,575.76,0,0,32.000(40.000%)(1.286m),36.000(36.000%)(1.714m),39.000(39.000%)(2.036m),25.000(25.000%)(0.536m),19.095(23.868%)(0.000m),27.000(67.500%)(1.821m),13.440(33.599%)(0.369m),0.000,4543.443
614,1,1.3173,0.2531,0.153,517,1301,140,22,0.293,85,0.98,18982,664.76,0,0,13.459(16.824%)(0.000m),28.980(28.980%)(0.962m),38.000(38.000%)(1.929m),31.000(31.000%)(1.179m),29.000(36.250%)(0.964m),9.603(24.008%)(0.000m),26.000(65.000%)(1.714m),627.249,5771.258
615,1,-1.8507,0.2354,0.156,653,1682,360,84,0.293,95,0.98,19048,908.08,0,0,13.865(17.331%)(0.000m),21.000(21.000%)(0.107m),20.000(20.000%)(0.000m),26.000(26.000%)(0.643m),17.349(21.686%)(0.000m),9.722(24.305%)(0.000m),12.237(30.592%)(0.240m),0.000,4246.979
616,1,0.4377,0.2627,0.165,429,1243,16,69,0.292,95,0.97,19091,654.22,0,0,15.000(18.750%)(0.000m),39.000(39.000%)(2.036m),55.000(55.000%)(3.750m),46.000(46.000%)(2.786m),26.514(33.143%)(0.698m),11.000(27.500%)(0.107m),18.794(46.984%)(0.942m),480.457,3524.042
617,1,2.0278,0.3499,0.153,282,769,19,26,0.291,75,0.97,19120,464.46,0,0,23.000(28.750%)(0.321m),32.000(32.000%)(1.286m),48.875(48.875%)(3.094m),20.082(20.082%)(0.009m),11.079(13.849%)(0.000m),25.000(62.500%)(1.607m),9.800(24.500%)(0.000m),177.265,4512.567
618,1,3.6942,0.4078,0.154,348,894,64,3,0.291,80,0.97,19155,512.15,0,0,33.000(41.250%)(1.393m),43.000(43.000%)(2.464m),50.000(50.000%)(3.214m),26.162(26.162%)(0.660m),12.654(15.818%)(0.000m),32.000(80.000%)(2.357m),9.873(24.683%)(0.000m),872.428,5865.953
619,1,-0.0011,0.3335,0.169,341,887,92,12,0.290,80,0.97,19190,551.74,0,0,12.466(15.583%)(0.000m),25.389(25.389%)(0.577m),47.000(47.000%)(2.893m),43.000(43.000%)(2.464m),31.000(38.750%)(1.179m),9.851(24.628%)(0.000m),31.000(77.500%)(2.250m),903.552,4864.202
620,1,1.5162,0.4695,0.151,213,571,55,20,0.290,70,0.97,19212,322.80,0,0,69.135(86.418%)(5.264m),20.000(20.000%)(0.000m),20.000(20.000%)(0.000m),20.000(20.000%)(0.000m),64.516(80.645%)(4.770m),40.000(100.000%)(3.214m),40.000(100.000%)(3.214m),0.000,4075.457
621,1,0.5503,0.4524,0.158,712,1859,230,73,0.289,95,0.97,19284,1009.40,0,0,14.895(18.619%)(0.000m),31.668(31.668%)(1.250m),64.000(64.000%)(4.714m),49.000(49.000%)(3.107m),28.000(35.000%)(0.857m),10.000(25.000%)(0.000m),20.000(50.000%)(1.071m),1661.969,5248.667
622,1,-1.1002,0.5282,0.155,210,564,14,0,0.288,70,0.96,19305,312.95,0,0,45.000(56.250%)(2.679m),66.000(66.000%)(4.929m),73.966(73.966%)(5.782m),26.228(26.228%)(0.667m),12.686(15.858%)(0.000m),40.000(100.000%)(3.214m),9.898(24.744%)(0.000m),2551.948,5788.233
623,1,-0.0695,0.5254,0.165,298,776,86,0,0.288,75,0.96,19335,478.75,0,0,12.919(16.149%)(0.000m),27.566(27.566%)(0.811m),83.000(83.000%)(6.750m),76.000(76.000%)(6.000m),45.000(56.250%)(2.679m),9.824(24.560%)(0.000m),40.000(100.000%)(3.214m),3884.573,6866.587
624,1,13.3469,0.7284,0.158,872,2290,170,181,0.287,100,1.12,19423,1375.76,1,1,16.032(20.040%)(0.000m),34.000(34.000%)(1.500m),41.000(41.000%)(2.250m),52.000(52.000%)(3.429m),24.000(30.000%)(0.429m),11.256(28.139%)(0.135m),18.000(45.000%)(0.857m),466.723,4265.856
625,1,4.3005,0.7643,0.149,445,1225,90,48,0.287,90,1.12,19468,663.07,0,0,26.000(32.500%)(0.643m),39.000(39.000%)(2.036m),36.000(36.000%)(1.714m),27.000(27.000%)(0.750m),21.248(26.560%)(0.134m),25.000(62.500%)(1.607m),14.961(37.402%)(0.532m),5.014,3900.574
626,1,0.1178,0.8738,0.152,247,643,24,0,0.286,70,1.12,19493,417.71,0,0,36.000(45.000%)(1.714m),48.000(48.000%)(3.000m),50.550(50.550%)(3.273m),20.770(20.770%)(0.083m),11.459(14.323%)(0.000m),40.000(100.000%)(3.214m),10.136(25.340%)(0.015m),739.043,5837.964
627,1,0.8362,0.8629,0.158,635,1645,312,77,0.286,95,1.12,19557,912.46,0,0,14.573(18.216%)(0.000m),24.000(24.000%)(0.429m),25.000(25.000%)(0.536m),20.000(20.000%)(0.000m),29.000(36.250%)(0.964m),10.208(25.520%)(0.022m),29.000(72.500%)(2.036m),175.466,3802.781
628,1,7.0641,0.9630,0.163,585,1586,66,29,0.285,95,1.11,19616,819.88,0,0,21.887(27.358%)(0.202m),45.875(45.875%)(2.772m),59.000(59.000%)(4.179m),52.000(52.000%)(3.429m),21.000(26.250%)(0.107m),15.454(38.635%)(0.584m),11.000(27.500%)(0.107m),1801.256,5083.763
629,1,-4.3506,0.8525,0.150,604,1630,187,100,0.284,95,1.11,19677,934.38,0,0,18.000(22.500%)(0.000m),37.000(37.000%)(1.821m),50.000(50.000%)(3.214m),35.340(35.340%)(1.644m),16.610(20.763%)(0.000m),12.000(30.000%)(0.214m),11.666(29.164%)(0.178m),760.106,5842.264
630,1,-1.4366,0.8320,0.149,229,604,21,0,0.284,70,1.11,19700,317.31,0,0,46.000(57.500%)(2.786m),55.000(55.000%)(3.750m),67.000(67.000%)(5.036m),29.198(29.198%)(0.986m),13.645(17.056%)(0.000m),40.000(100.000%)(3.214m),9.608(24.020%)(0.000m),945.738,5803.417
631,1,-1.1297,0.8435,0.156,421,1112,99,103,0.283,85,1.11,19743,570.52,0,0,12.816(16.020%)(0.000m),26.866(26.866%)(0.736m),46.000(46.000%)(2.786m),40.000(40.000%)(2.143m),19.000(23.750%)(0.000m),9.872(24.679%)(0.000m),14.000(35.000%)(0.429m),898.078,4401.659
632,1,1.0872,0.9303,0.153,284,748,13,15,0.283,75,1.11,19772,404.88,0,0,10.922(13.652%)(0.000m),17.893(17.893%)(0.000m),34.566(34.566%)(1.561m),53.000(53.000%)(3.536m),28.000(35.000%)(0.857m),10.922(27.304%)(0.099m),40.000(100.000%)(3.214m),1444.705,5357.718
633,1,2.1878,1.0802,0.150,288,772,38,24,0.282,75,1.11,19801,399.90,0,0,10.415(13.018%)(0.000m),17.379(17.379%)(0.000m),34.828(34.828%)(1.589m),40.000(40.000%)(2.143m),28.000(35.000%)(0.857m),10.163(25.408%)(0.017m),25.000(62.500%)(1.607m),640.359,4702.028
634,1,5.2550,1.1745,0.152,441,1201,149,0,0.282,90,1.10,19846,617.95,0,0,37.000(46.250%)(1.821m),34.000(34.000%)(1.500m),40.000(40.000%)(2.143m),26.222(26.222%)(0.667m),12.683(15.854%)(0.000m),26.000(65.000%)(1.714m),9.895(24.739%)(0.000m),329.281,4361.076
635,1,3.3534,1.2660,0.161,357,918,39,26,0.281,80,1.10,19882,547.87,0,0,28.000(35.000%)(0.857m),42.000(42.000%)(2.357m),47.000(47.000%)(2.893m),23.967(23.967%)(0.425m),12.110(15.137%)(0.000m),28.000(70.000%)(1.929m),9.815(24.538%)(0.000m),1084.172,5792.454
636,1,-0.2839,1.2747,0.159,638,1706,193,89,0.280,95,1.10,19946,929.40,0,0,24.000(30.000%)(0.429m),48.000(48.000%)(3.000m),51.000(51.000%)(3.321m),29.333(29.333%)(1.000m),13.841(17.302%)(0.000m),17.000(42.500%)(0.750m),9.722(24.305%)(0.000m),558.299,6597.807
637,1,3.7006,1.3506,0.155,500,1344,144,37,0.280,90,1.10,19996,721.81,0,0,29.000(36.250%)(0.964m),45.000(45.000%)(2.679m),37.000(37.000%)(1.821m),27.000(27.000%)(0.750m),18.035(22.544%)(0.000m),28.000(70.000%)(1.929m),12.676(31.690%)(0.287m),0.000,4574.650
638,1,-1.0535,1.3004,0.158,557,1475,159,94,0.279,90,1.10,20052,832.16,0,0,14.322(17.903%)(0.000m),20.000(20.000%)(0.000m),23.000(23.000%)(0.321m),15.660(15.660%)(0.000m),10.137(12.672%)(0.000m),10.060(25.149%)(0.006m),11.044(27.611%)(0.112m),6.471,4123.785
639,1,-0.1875,1.3167,0.156,355,996,96,87,0.279,85,1.10,20088,507.72,0,0,13.196(16.496%)(0.000m),28.189(28.189%)(0.877m),55.000(55.000%)(3.750m),38.000(38.000%)(1.929m),23.000(28.750%)(0.321m),9.650(24.125%)(0.000m),16.000(40.000%)(0.643m),254.894,3584.463
640,1,-0.3838,1.2742,0.156,365,980,113,8,0.278,85,1.09,20125,570.86,0,0,32.000(40.000%)(1.286m),41.000(41.000%)(2.250m),55.000(55.000%)(3.750m),28.716(28.716%)(0.934m),13.218(16.522%)(0.000m),32.000(80.000%)(2.357m),9.666(24.164%)(0.000m),538.302,4926.855
641,1,1.0712,1.2943,0.178,390,1137,90,32,0.278,90,1.09,20164,544.37,0,0,13.000(16.250%)(0.000m),26.000(26.000%)(0.643m),50.000(50.000%)(3.214m),38.000(38.000%)(1.929m),19.963(24.954%)(0.000m),10.000(25.000%)(0.000m),14.055(35.138%)(0.434m),620.563,4296.452
642,1,1.0839,1.3195,0.158,275,722,29,61,0.277,75,1.09,20192,301.67,0,0,12.000(15.000%)(0.000m),23.000(23.000%)(0.321m),41.000(41.000%)(2.250m),73.278(73.278%)(5.708m),36.316(45.395%)(1.748m),40.000(100.000%)(3.214m),26.172(65.430%)(1.733m),665.166,4969.913
643,1,-1.6786,1.2391,0.160,683,1797,176,140,0.277,95,1.09,20261,820.29,0,0,18.449(23.061%)(0.000m),32.000(32.000%)(1.286m),35.000(35.000%)(1.607m),41.000(41.000%)(2.250m),27.000(33.750%)(0.750m),11.000(27.500%)(0.107m),19.000(47.500%)(0.964m),468.230,3920.860
644,1,4.7564,1.2672,0.159,652,1719,76,96,0.276,95,1.09,20327,867.05,0,0,20.323(25.404%)(0.035m),42.867(42.867%)(2.450m),53.000(53.000%)(3.536m),45.000(45.000%)(2.679m),13.000(16.250%)(0.000m),14.307(35.767%)(0.461m),10.000(25.000%)(0.000m),999.722,4494.661
645,1,2.4069,1.2757,0.149,404,1090,62,29,0.275,85,1.09,20368,617.48,0,0,11.831(14.788%)(0.000m),22.501(22.501%)(0.268m),43.000(43.000%)(2.464m),38.000(38.000%)(1.929m),26.000(32.500%)(0.643m),9.957(24.893%)(0.000m),27.000(67.500%)(1.821m),662.093,4606.294
646,1,-1.5136,1.1975,0.166,288,731,15,0,0.275,75,1.08,20397,392.65,0,0,9.758(12.197%)(0.000m),14.957(14.957%)(0.000m),25.690(25.690%)(0.610m),44.000(44.000%)(2.571m),39.000(48.750%)(2.036m),10.762(26.906%)(0.082m),40.000(100.000%)(3.214m),1546.734,6537.872
647,1,-2.1184,1.1166,0.161,336,978,66,28,0.274,85,1.08,20431,393.34,0,0,11.352(14.190%)(0.000m),20.577(20.577%)(0.062m),50.080(50.080%)(3.223m),36.400(36.400%)(1.757m),17.088(21.360%)(0.000m),10.042(25.104%)(0.004m),11.998(29.996%)(0.214m),313.171,3367.181
648,1,-1.1897,1.0868,0.149,301,757,101,5,0.274,75,1.08,20462,431.52,0,0,36.000(45.000%)(1.714m),35.000(35.000%)(1.607m),25.699(25.699%)(0.611m),15.146(15.146%)(0.000m),9.956(12.445%)(0.000m),40.000(100.000%)(3.214m),11.118(27.794%)(0.120m),1227.292,5100.810
649,1,-4.6668,0.9769,0.152,165,416,20,0,0.273,55,1.08,20479,227.54,0,0,77.786(97.233%)(6.191m),100.000(100.000%)(8.571m),73.618(73.618%)(5.745m),28.147(28.147%)(0.873m),13.174(16.467%)(0.000m),40.000(100.000%)(3.214m),9.633(24.083%)(0.000m),5085.620,9808.608
650,1,-0.3987,1.0336,0.152,305,797,72,0,0.273,75,1.08,20510,392.40,0,0,13.161(16.452%)(0.000m),29.569(29.569%)(1.025m),67.000(67.000%)(5.036m),60.000(60.000%)(4.286m),45.000(56.250%)(2.679m),9.624(24.061%)(0.000m),40.000(100.000%)(3.214m),2000.575,6165.764
651,1,0.1307,0.9612,0.147,199,546,42,11,0.272,65,1.08,20530,289.68,0,0,9.902(12.378%)(0.000m),13.962(13.962%)(0.000m),21.236(21.236%)(0.132m),34.000(34.000%)(1.500m),30.000(37.500%)(1.071m),12.692(31.730%)(0.288m),40.000(100.000%)(3.214m),366.156,3615.709
652,1,1.9031,0.9163,0.153,309,779,126,45,0.272,75,1.07,20561,384.28,0,0,23.000(28.750%)(0.321m),20.000(20.000%)(0.000m),21.000(21.000%)(0.107m),28.000(28.000%)(0.857m),56.214(70.267%)(3.880m),40.000(100.000%)(3.214m),40.000(100.000%)(3.214m),0.000,3410.019
653,1,-1.1740,0.8881,0.145,294,807,85,43,0.271,80,1.07,20591,361.01,0,0,15.901(19.877%)(0.000m),33.926(33.926%)(1.492m),43.000(43.000%)(2.464m),35.000(35.000%)(1.607m),30.000(37.500%)(1.071m),11.166(27.915%)(0.125m),10.000(25.000%)(0.000m),663.308,4031.712
654,1,2.1166,0.9149,0.149,330,852,60,16,0.271,75,1.07,20624,504.64,0,0,31.000(38.750%)(1.179m),34.000(34.000%)(1.500m),47.000(47.000%)(2.893m),26.290(26.290%)(0.674m),12.716(15.895%)(0.000m),40.000(100.000%)(3.214m),9.921(24.803%)(0.000m),649.719,5451.032
655,1,2.8032,1.1132,0.148,328,920,88,14,0.270,85,1.07,20657,469.76,0,0,30.000(37.500%)(1.071m),38.000(38.000%)(1.929m),58.000(58.000%)(4.071m),29.817(29.817%)(1.052m),13.644(17.055%)(0.000m),30.000(75.000%)(2.143m),9.631(24.077%)(0.000m),595.830,4341.196
656,1,-0.9220,1.1055,0.159,417,1101,139,85,0.269,85,1.07,20699,487.35,0,0,11.697(14.621%)(0.000m),21.969(21.969%)(0.211m),31.000(31.000%)(1.179m),27.000(27.000%)(0.750m),25.000(31.250%)(0.536m),9.968(24.921%)(0.000m),18.000(45.000%)(0.857m),278.724,5491.352
657,1,-2.3376,1.0491,0.148,571,1503,165,57,0.269,90,1.07,20757,787.60,0,0,10.658(13.322%)(0.000m),17.460(17.460%)(0.000m),33.731(33.731%)(1.471m),29.000(29.000%)(0.964m),25.000(31.250%)(0.536m),10.658(26.644%)(0.070m),25.000(62.500%)(1.607m),441.989,4069.466
658,1,-0.0434,1.0287,0.152,218,594,16,3,0.268,70,1.06,20779,346.81,0,0,33.000(41.250%)(1.393m),45.000(45.000%)(2.679m),33.289(33.289%)(1.424m),17.232(17.232%)(0.000m),10.518(13.147%)(0.000m),40.000(100.000%)(3.214m),10.518(26.295%)(0.055m),758.218,5185.175
659,1,-2.4406,0.8648,0.140,148,405,16,0,0.268,60,1.06,20794,215.61,0,0,62.000(77.500%)(4.500m),78.000(78.000%)(6.214m),32.555(32.555%)(1.345m),16.852(16.852%)(0.000m),10.286(12.857%)(0.000m),40.000(100.000%)(3.214m),10.286(25.715%)(0.031m),1778.128,5638.561
660,1,-2.8438,0.8150,0.142,319,816,48,0,0.267,75,1.06,20826,404.56,0,0,11.707(14.634%)(0.000m),21.467(21.467%)(0.157m),51.000(51.000%)(3.321m),42.000(42.000%)(2.357m),34.000(42.500%)(1.500m),10.228(25.571%)(0.024m),40.000(100.000%)(3.214m),966.527,5821.513
661,1,1.8695,0.7829,0.143,199,541,22,15,0.267,65,1.06,20846,284.15,0,0,50.536(63.169%)(3.272m),98.960(98.960%)(8.460m),41.000(41.000%)(2.250m),23.000(23.000%)(0.321m),24.000(30.000%)(0.429m),39.428(98.570%)(3.153m),40.000(100.000%)(3.214m),0.000,4472.813
662,1,-1.6006,0.7375,0.156,567,1531,38,92,0.266,95,1.06,20903,740.26,0,0,12.000(15.000%)(0.000m),38.000(38.000%)(1.929m),49.000(49.000%)(3.107m),48.000(48.000%)(3.000m),24.000(30.000%)(0.429m),11.000(27.500%)(0.107m),24.000(60.000%)(1.500m),821.329,3992.761
663,1,-0.5630,0.6719,0.171,325,967,193,11,0.266,90,1.06,20936,482.85,0,0,43.000(53.750%)(2.464m),55.000(55.000%)(3.750m),30.000(30.000%)(1.071m),21.000(21.000%)(0.107m),15.423(19.279%)(0.000m),30.000(75.000%)(2.143m),10.801(27.003%)(0.086m),0.000,4050.810
664,1,3.0988,0.7076,0.158,333,853,66,12,0.265,75,1.05,20970,415.29,0,0,12.972(16.215%)(0.000m),27.865(27.865%)(0.843m),42.000(42.000%)(2.357m),36.000(36.000%)(1.714m),33.000(41.250%)(1.393m),9.737(24.343%)(0.000m),40.000(100.000%)(3.214m),1137.189,5680.293
665,1,-4.4794,0.6550,0.163,137,355,16,0,0.265,55,1.05,20984,155.91,0,0,77.786(97.233%)(6.191m),92.000(92.000%)(7.714m),34.551(34.551%)(1.559m),17.885(17.885%)(0.000m),10.917(13.646%)(0.000m),40.000(100.000%)(3.214m),10.917(27.292%)(0.098m),4061.028,9514.608
666,1,-0.5401,0.6354,0.157,315,858,53,38,0.264,80,1.05,21016,456.65,0,0,27.000(33.750%)(0.750m),47.000(47.000%)(2.893m),58.000(58.000%)(4.071m),37.522(37.522%)(1.877m),18.291(22.864%)(0.000m),10.000(25.000%)(0.000m),12.919(32.297%)(0.313m),988.417,5473.502
667,1,-4.0068,0.5147,0.158,206,524,12,0,0.264,65,1.05,21037,308.85,0,0,12.238(15.297%)(0.000m),23.892(23.892%)(0.417m),61.409(61.409%)(4.437m),74.000(74.000%)(5.786m),56.999(71.249%)(3.964m),10.045(25.112%)(0.005m),40.000(100.000%)(3.214m),2762.606,7405.831
668,1,2.9175,0.4992,0.149,465,1273,56,26,0.263,90,1.05,21084,641.05,0,0,27.000(33.750%)(0.750m),21.000(21.000%)(0.107m),22.000(22.000%)(0.214m),48.548(48.548%)(3.059m),23.244(29.055%)(0.348m),27.000(67.500%)(1.821m),16.442(41.106%)(0.690m),0.000,4106.039
669,1,2.8965,0.5572,0.164,341,884,62,33,0.263,80,1.05,21119,414.60,0,0,11.106(13.883%)(0.000m),19.906(19.906%)(0.000m),43.000(43.000%)(2.464m),38.000(38.000%)(1.929m),27.000(33.750%)(0.750m),9.946(24.865%)(0.000m),29.000(72.500%)(2.036m),1014.539,5015.162
670,1,3.1891,0.5906,0.163,341,878,39,3,0.262,80,1.04,21154,477.22,0,0,33.000(41.250%)(1.393m),46.000(46.000%)(2.786m),50.160(50.160%)(3.231m),20.610(20.610%)(0.065m),11.370(14.213%)(0.000m),31.000(77.500%)(2.250m),10.058(25.144%)(0.006m),1327.536,5200.597
671,1,1.5539,0.6107,0.150,236,621,36,20,0.261,70,1.04,21178,286.12,0,0,48.749(60.937%)(3.080m),89.559(89.559%)(7.453m),32.000(32.000%)(1.286m),23.000(23.000%)(0.321m),24.000(30.000%)(0.429m),40.000(100.000%)(3.214m),40.000(100.000%)(3.214m),0.000,4609.325
